x	y
0.418325765729689	0.282740030432373
0.53237083707413	0.561085652470503
0.488890306728817	0.571559205315358
0.370222457069372	0.523322826685567
0.383791413497294	0.516979607400717
0.514211323916573	0.64287599370507
0.394643927808059	0.452878205944841
0.405503050838982	0.549796053719292
0.526362688980335	0.364506934730449
0.540132428236252	0.498262077917375
0.442727942152966	0.467710611694301
0.509511975976758	0.553346976175465
0.401456819111386	0.552943763039277
0.534396722135278	0.385506168385245
0.436706769316118	0.388769120942205
0.411669341223815	0.401476241655602
0.501446043543811	0.373204219263835
0.411304234629898	0.442373566295208
0.386154950174232	0.372547827055551
0.420637602239847	0.446224166843255
0.49632725302436	0.631929022299241
0.493486278337028	0.647672110989445
0.494414340433054	0.412375659695195
0.501753889336703	0.393439937622728
0.544769664331508	0.520383051628173
0.602971277684421	0.555800268722862
0.340275832889719	0.441898563909968
0.501527928667605	0.503735468449566
0.505917449120789	0.665911606620147
0.529694837120236	0.543175919692366
0.324296346975198	0.475834151865168
0.47280240533314	0.503208169905968
0.426441093903857	0.436803994403067
0.541309931337074	0.330832299939789
0.441125828850491	0.490370049528399
0.409495937781634	0.594126084285973
0.442985544806852	0.574559865614241
0.593263264469214	0.727657217862456
0.437993976238639	0.294435784717261
0.452458597129159	0.480602110860043
0.461017419948115	0.54045073203422
0.489457898242462	0.616392664289139
0.516253132259507	0.617851105956822
0.577579342980816	0.399815128789361
0.456936376807817	0.402059866452582
0.5594197355151	0.604881839411968
0.569722649640563	0.672192361073845
0.498516115885588	0.546615366064386
0.532488890480181	0.43984215320063
0.533349784134205	0.390508605994859
0.430141129654269	0.386262175780577
0.446427035357799	0.467012674764383
0.462504194402954	0.311758603516174
0.390681791818971	0.389293905404622
0.514612331849599	0.429510661483004
0.449362021043818	0.472499613049344
0.420330128893965	0.393819681083415
0.471204402792676	0.386211894894544
0.688281380264116	0.747994467812683
0.575407837162699	0.600599816587844
0.559232204223076	0.54186331699672
0.475895015749389	0.447605655375774
0.482295503986462	0.445070305633384
0.464880925078012	0.437070914059367
0.523497672857053	0.5661491551244
0.458606749885845	0.536045844768766
0.440788377064427	0.474571202191947
0.515482000307187	0.435187189253503
0.540746261191502	0.659613307473448
0.482631627424489	0.457716130224953
0.420573761549332	0.659926351493994
0.551981061564551	0.579112140596579
0.496016625409236	0.323622958471437
0.405051473781731	0.502816924517281
0.43802587446701	0.483997542782471
0.496261921765804	0.397261293177042
0.524564994287635	0.494553360873573
0.469708732233675	0.333414258135119
0.465171603219204	0.628602911239973
0.51464728394757	0.530778991443317
0.469470000914765	0.362542841086653
0.415989606471169	0.322028913775273
0.365113520788626	0.471927403888712
0.496992038433712	0.612009301246019
0.551338228930926	0.546540983255525
0.546152746849683	0.485126605487168
0.403391888873445	0.494427254422646
0.331180419740849	0.553589663472576
0.48313575320841	0.377514006858075
0.509334286758863	0.447438869124495
0.415917234305622	0.395850301592448
0.453614046839325	0.502821178263788
0.538660529829642	0.447278429630042
0.540292858631772	0.463886528556064
0.498811066121096	0.327725746498333
0.528722773596311	0.516125888086433
0.547238899060287	0.573766468703344
0.540426224118661	0.800513766542484
0.458682159524661	0.534966233621199
0.524586722784706	0.586716931173145
0.503046154744279	0.444253667041702
0.534078815162549	0.667404252228202
0.461428649666035	0.420209372037411
0.391217208335993	0.454492678273268
0.489033218439624	0.544688107219312
0.540782447644061	0.324723055883057
0.450329009927702	0.361318007647919
0.565513345583602	0.530869021424814
0.423074541050719	0.488586132845488
0.473066337860796	0.405247727870229
0.47845912272068	0.51689353986411
0.479853053203656	0.490384583236316
0.501551831066532	0.563155712170636
0.387015983396129	0.424248025052187
0.391691684841834	0.437795276800255
0.512645222594107	0.626563948250057
0.525340288584286	0.481589805491808
0.489680257901067	0.516477548351566
0.477224766678526	0.288743519553198
0.469702025294605	0.620344033148782
0.406869147925114	0.507905315792284
0.52960293519951	0.547256744858339
0.556203344373019	0.482151278038574
0.516425188936863	0.513470458070595
0.389249640826293	0.561409110448527
0.544015838589649	0.554547060660189
0.479404518205656	0.58621350323671
0.506935137412824	0.547989941353734
0.441635486302265	0.39663134120352
0.540147802005622	0.617343796091886
0.468253793658602	0.567078126210837
0.507816683389247	0.555650895762265
0.484901788713776	0.483341289063997
0.471614866313364	0.533614709144041
0.400859481119963	0.475119676747189
0.516104254598127	0.253590990306005
0.534260142492982	0.430124673099142
0.560272431547291	0.43811074587882
0.506348054304638	0.337620731603473
0.548028348451477	0.486288174983036
0.459589297340248	0.561787482268782
0.516007987388	0.517099809162308
0.507853560441962	0.580754650913819
0.450088808370081	0.481593863116014
0.529857755846696	0.46748046872327
0.509470705325849	0.473537456483269
0.494283823667488	0.49933037326083
0.48766054843694	0.401654333161307
0.504869738051194	0.611149764279113
0.575531083384249	0.5980383585544
0.456786774418251	0.522209513814133
0.523936586574529	0.573854479869293
0.479949195572137	0.378813564605083
0.577372647943247	0.520879254086516
0.564311847182563	0.464809549652138
0.506996576659106	0.428844609852327
0.513690125324785	0.49784590988176
0.498335409777551	0.63447779584147
0.501873774553375	0.466309427801033
0.483315781619946	0.639700281192169
0.401167125382724	0.504364795565951
0.486092609885907	0.453431417259532
0.336211755890263	0.395474600476438
0.432715248532783	0.521934987568334
0.500370536041254	0.491830396529705
0.519902354314885	0.427621301396823
0.499814456303043	0.565928510977429
0.479705532610259	0.445252969455496
0.544349921473702	0.63038973595181
0.440551924616016	0.412830958602607
0.576251587389989	0.515784295426779
0.511584947662406	0.399731417803381
0.500690323431122	0.489356212745733
0.417531723215599	0.420736143515661
0.557133570281793	0.399939473229601
0.48303868825663	0.371723904463252
0.49726310725812	0.498532991217679
0.470962320170426	0.555168637590026
0.576141582629222	0.613782316081207
0.482841851726444	0.553843541774685
0.558257965735872	0.418974283571425
0.539017068901378	0.269267431419167
0.428533964547484	0.436942059266169
0.429423399651191	0.516169680164276
0.466760909247472	0.560066598214195
0.480437938827955	0.651954446112683
0.533188022505001	0.521460555758821
0.458910064849633	0.501385409581576
0.50724259372673	0.543781483683106
0.511918114299095	0.644585857177308
0.522769157673827	0.542527768450582
0.498470092179441	0.512605290924572
0.490181288525468	0.502800039495282
0.431253746677581	0.561786370703061
0.510896780944325	0.379484788726339
0.428129937388299	0.559300117652435
0.441737280306927	0.692186660356874
0.47549507331395	0.491901952685558
0.507653615511094	0.408796514608943
0.42721785550943	0.336835569542897
0.43844591704198	0.497266324354296
0.56420541965016	0.59348184147255
0.442864456654582	0.535686831030094
0.412698978667407	0.549251029147383
0.47591664796166	0.55441784343175
0.571986046796632	0.590541635923937
0.375902135215613	0.364841045613556
0.543699453504051	0.611151195072941
0.636152709567906	0.689728770896321
0.452571611741796	0.435248713905026
0.441664191691173	0.515600146369089
0.464931115182388	0.569428040650796
0.514796437804663	0.486865448212219
0.503692177585965	0.430668998318852
0.516899373247797	0.503031563838874
0.521795555095954	0.328452514828011
0.556533742030969	0.509348981802631
0.425461298801218	0.514739055827505
0.506807281490267	0.50723341683395
0.485835330509942	0.588261962096908
0.446164244212788	0.41774550649116
0.554068239652468	0.601217077966805
0.374107246342004	0.410236382529788
0.531325925859116	0.595847679857974
0.528804887064822	0.4763241445876
0.488623044397207	0.471447956968882
0.399968423962064	0.513435786045859
0.448833369958386	0.589054969751613
