x	y
0.673170448860754	0.633887307704478
0.42570908495446	0.526765428366112
0.40882744435792	0.515855014010351
0.434011302772444	0.534262991254163
0.437863693013236	0.569251336737179
0.338058658154095	0.53472861258061
0.51152808419192	0.524267347749063
0.398124686540959	0.640314132177184
0.630510907528773	0.486529744508613
0.50959785080346	0.397853378243823
0.502466947333703	0.542195593564935
0.430341304745296	0.520848762717309
0.413753768870562	0.504418442933868
0.602027585509859	0.54593016376325
0.572668629624059	0.605216999712762
0.551121145730441	0.633893013336144
0.606918826545251	0.557921697618313
0.521399378832271	0.550714411567174
0.579455927077616	0.609838242321453
0.514190433907036	0.585192531670246
0.370474149281294	0.364648813196834
0.348225196497729	0.404363836768348
0.576559190358371	0.483080833112917
0.594102219836891	0.504244688252383
0.488743739594533	0.392080860354876
0.463311772489035	0.390773071193239
0.504689885481468	0.581740614474854
0.488316692831191	0.458946297657696
0.327018525262553	0.438196343302926
0.455848728477385	0.440677465585667
0.471408960625559	0.553086944158374
0.486613164269069	0.43874655072535
0.531761701957748	0.536950237919424
0.662675585159513	0.519808686136674
0.482839545056013	0.516322770308329
0.375991708045535	0.485554834573248
0.415113420115088	0.393800948432543
0.288580181392347	0.377344188516187
0.672889094776072	0.577614197270899
0.486611310956649	0.573307937144808
0.439728008264968	0.486453975854343
0.371934380200918	0.455828482872826
0.391300933002548	0.344310922270376
0.593633688349122	0.556821557866124
0.569174619633047	0.560685118356002
0.406531038960237	0.383956474456942
0.342524330322613	0.365479892977195
0.444103312917501	0.459143387047202
0.558010272911172	0.46511785714827
0.604032495741179	0.495316803660496
0.576232177893643	0.590011539534709
0.49800798618267	0.582719678487407
0.664971063671835	0.540635315777594
0.552326433941373	0.685544919890048
0.563892380226793	0.47505727190725
0.479824626817749	0.673912378404856
0.572987139278829	0.546894210855528
0.586939786172965	0.56709433240705
0.310009271896552	0.202920836545064
0.418979021641601	0.347654299870237
0.476715301195696	0.341749284289555
0.522738476569227	0.584827600548743
0.535556646964089	0.521662753990649
0.536812714154607	0.547827176020444
0.43940359202841	0.384752690666035
0.443902629608209	0.485598796239182
0.498080960678436	0.521735379516053
0.549515808502014	0.535886809921678
0.353235367186525	0.343941660488649
0.525382225874515	0.503340651768602
0.308722521361331	0.501392927774471
0.433281284174254	0.37107777983563
